DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
ZOOKEEPER,21,93.85288966725044,IBk,None,OverSampling,None,0.3125,0.4,0.76156146179402,0.227286249776879,20.0,44.0,257.0,30.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,None,UnderSampling,None,0.7307692307692307,0.38,0.8482724252491695,0.44600431965442766,19.0,7.0,294.0,31.0
ZOOKEEPER,21,93.85288966725044,RandomForest,None,UnderSampling,None,0.375,0.72,0.8138538205980066,0.37631465206742554,36.0,60.0,241.0,14.0
ZOOKEEPER,21,93.85288966725044,IBk,None,UnderSampling,None,0.3076923076923077,0.56,0.7214285714285714,0.261345349211458,28.0,63.0,238.0,22.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,None,SMOTE,None,0.7,0.42,0.8482724252491695,0.46818181818181837,21.0,9.0,292.0,29.0
ZOOKEEPER,21,93.85288966725044,RandomForest,None,SMOTE,None,0.5116279069767442,0.44,0.8074086378737542,0.39318350209928377,22.0,21.0,280.0,28.0
ZOOKEEPER,21,93.85288966725044,IBk,None,SMOTE,None,0.40816326530612246,0.4,0.7657142857142857,0.30620791316291995,20.0,29.0,272.0,30.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,None,None,SensitiveLearning,0.4482758620689655,0.26,0.7354485049833887,0.25075516533086334,13.0,16.0,285.0,37.0
ZOOKEEPER,21,93.85288966725044,RandomForest,None,None,SensitiveLearning,0.4482758620689655,0.26,0.7354485049833887,0.25075516533086334,13.0,16.0,285.0,37.0
ZOOKEEPER,21,93.85288966725044,IBk,None,None,SensitiveLearning,0.4482758620689655,0.26,0.7354485049833887,0.25075516533086334,13.0,16.0,285.0,37.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.6052631578947368,0.46,0.8208637873754153,0.4557737743650325,23.0,15.0,286.0,27.0
ZOOKEEPER,21,93.85288966725044,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.38461538461538464,0.5,0.7535215946843854,0.32629558541266773,25.0,40.0,261.0,25.0
ZOOKEEPER,21,93.85288966725044,IBk,BestFirst(Bi-directional),OverSampling,None,0.3050847457627119,0.36,0.7216279069767442,0.2081646528013843,18.0,41.0,260.0,32.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.48214285714285715,0.54,0.8166112956810632,0.42251471239638055,27.0,29.0,272.0,23.0
ZOOKEEPER,21,93.85288966725044,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.30927835051546393,0.6,0.7927574750830565,0.2711411318232809,30.0,67.0,234.0,20.0
ZOOKEEPER,21,93.85288966725044,IBk,BestFirst(Bi-directional),UnderSampling,None,0.30097087378640774,0.62,0.7673421926910299,0.26408312789438493,31.0,72.0,229.0,19.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.48214285714285715,0.54,0.8215946843853821,0.42251471239638055,27.0,29.0,272.0,23.0
ZOOKEEPER,21,93.85288966725044,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.4166666666666667,0.4,0.7708305647840532,0.31218325562538,20.0,28.0,273.0,30.0
ZOOKEEPER,21,93.85288966725044,IBk,BestFirst(Bi-directional),SMOTE,None,0.32608695652173914,0.3,0.7137209302325581,0.2038080835853724,15.0,31.0,270.0,35.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.4074074074074074,0.22,0.7085382059800664,0.2064372918978915,11.0,16.0,285.0,39.0
ZOOKEEPER,21,93.85288966725044,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.4074074074074074,0.22,0.7085382059800664,0.2064372918978915,11.0,16.0,285.0,39.0
ZOOKEEPER,21,93.85288966725044,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.4074074074074074,0.22,0.7085382059800664,0.2064372918978915,11.0,16.0,285.0,39.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,None,None,None,0.8,0.26666666666666666,0.8143427741466958,0.3589041095890415,12.0,3.0,303.0,33.0
ZOOKEEPER,22,94.2088764230325,RandomForest,None,None,None,0.5128205128205128,0.4444444444444444,0.7966230936819172,0.4054054054054051,20.0,19.0,287.0,25.0
ZOOKEEPER,22,94.2088764230325,IBk,None,None,None,0.5116279069767442,0.4888888888888889,0.8159041394335512,0.4283810792804794,22.0,21.0,285.0,23.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,BestFirst(Bi-directional),None,None,0.7407407407407407,0.4444444444444444,0.8150689905591867,0.5082742316784866,20.0,7.0,299.0,25.0
ZOOKEEPER,22,94.2088764230325,RandomForest,BestFirst(Bi-directional),None,None,0.5833333333333334,0.4666666666666667,0.813834422657952,0.4565916398713824,21.0,15.0,291.0,24.0
ZOOKEEPER,22,94.2088764230325,IBk,BestFirst(Bi-directional),None,None,0.5142857142857142,0.4,0.8083514887436456,0.38050541516245456,18.0,17.0,289.0,27.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,None,OverSampling,None,0.7647058823529411,0.28888888888888886,0.8097676107480029,0.37544483985765165,13.0,4.0,302.0,32.0
ZOOKEEPER,22,94.2088764230325,RandomForest,None,OverSampling,None,0.3561643835616438,0.5777777777777777,0.7924473493100944,0.33522727272727265,26.0,47.0,259.0,19.0
ZOOKEEPER,22,94.2088764230325,IBk,None,OverSampling,None,0.352112676056338,0.5555555555555556,0.8178286129266521,0.32511798636601985,25.0,46.0,260.0,20.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,None,UnderSampling,None,0.8,0.26666666666666666,0.7997821350762527,0.3589041095890415,12.0,3.0,303.0,33.0
ZOOKEEPER,22,94.2088764230325,RandomForest,None,UnderSampling,None,0.37037037037037035,0.6666666666666666,0.8438634713144517,0.3728070175438596,30.0,51.0,255.0,15.0
ZOOKEEPER,22,94.2088764230325,IBk,None,UnderSampling,None,0.358695652173913,0.7333333333333333,0.8232389251997095,0.3739543296405156,33.0,59.0,247.0,12.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,None,SMOTE,None,0.7222222222222222,0.28888888888888886,0.8146332607116921,0.36627140974967043,13.0,5.0,301.0,32.0
ZOOKEEPER,22,94.2088764230325,RandomForest,None,SMOTE,None,0.43137254901960786,0.4888888888888889,0.7833333333333333,0.37291280148423,22.0,29.0,277.0,23.0
ZOOKEEPER,22,94.2088764230325,IBk,None,SMOTE,None,0.42857142857142855,0.5333333333333333,0.8131445170660857,0.38828055637762676,24.0,32.0,274.0,21.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,None,None,SensitiveLearning,0.6,0.4,0.815758896151053,0.4205714285714283,18.0,12.0,294.0,27.0
ZOOKEEPER,22,94.2088764230325,RandomForest,None,None,SensitiveLearning,0.6,0.4,0.815758896151053,0.4205714285714283,18.0,12.0,294.0,27.0
ZOOKEEPER,22,94.2088764230325,IBk,None,None,SensitiveLearning,0.6,0.4,0.815758896151053,0.4205714285714283,18.0,12.0,294.0,27.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5365853658536586,0.4888888888888889,0.8169571532316631,0.4436141304347824,22.0,19.0,287.0,23.0
ZOOKEEPER,22,94.2088764230325,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.36231884057971014,0.5555555555555556,0.7806463326071169,0.33546325878594246,25.0,44.0,262.0,20.0
ZOOKEEPER,22,94.2088764230325,IBk,BestFirst(Bi-directional),OverSampling,None,0.37142857142857144,0.5777777777777777,0.8001452432824981,0.35085865257595766,26.0,44.0,262.0,19.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.55,0.4888888888888889,0.8269789397240378,0.4514579759862781,22.0,18.0,288.0,23.0
ZOOKEEPER,22,94.2088764230325,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.3488372093023256,0.6666666666666666,0.8542846768336965,0.34831725111791023,30.0,56.0,250.0,15.0
ZOOKEEPER,22,94.2088764230325,IBk,BestFirst(Bi-directional),UnderSampling,None,0.32967032967032966,0.6666666666666666,0.8211328976034858,0.3254437869822486,30.0,61.0,245.0,15.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.5641025641025641,0.4888888888888889,0.8148511256354394,0.4594594594594593,22.0,17.0,289.0,23.0
ZOOKEEPER,22,94.2088764230325,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.4166666666666667,0.4444444444444444,0.8096223674655048,0.3431839847473787,20.0,28.0,278.0,25.0
ZOOKEEPER,22,94.2088764230325,IBk,BestFirst(Bi-directional),SMOTE,None,0.40816326530612246,0.4444444444444444,0.8013435003631082,0.3369017632241812,20.0,29.0,277.0,25.0
ZOOKEEPER,22,94.2088764230325,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.6470588235294118,0.24444444444444444,0.808641975308642,0.3060498220640572,11.0,6.0,300.0,34.0
ZOOKEEPER,22,94.2088764230325,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.6470588235294118,0.24444444444444444,0.808641975308642,0.3060498220640572,11.0,6.0,300.0,34.0
ZOOKEEPER,22,94.2088764230325,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.6470588235294118,0.24444444444444444,0.808641975308642,0.3060498220640572,11.0,6.0,300.0,34.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,None,None,None,0.8888888888888888,0.14545454545454545,0.7507371007371008,0.21542330259849146,8.0,1.0,295.0,47.0
ZOOKEEPER,23,94.52588895820337,RandomForest,None,None,None,0.55,0.2,0.7022113022113022,0.22889119170984484,11.0,9.0,287.0,44.0
ZOOKEEPER,23,94.52588895820337,IBk,None,None,None,0.5833333333333334,0.2545454545454545,0.69757371007371,0.28650005978715753,14.0,10.0,286.0,41.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,BestFirst(Bi-directional),None,None,0.7619047619047619,0.2909090909090909,0.7518427518427518,0.36616596897315923,16.0,5.0,291.0,39.0
ZOOKEEPER,23,94.52588895820337,RandomForest,BestFirst(Bi-directional),None,None,0.65,0.23636363636363636,0.7182739557739558,0.2870880829015543,13.0,7.0,289.0,42.0
ZOOKEEPER,23,94.52588895820337,IBk,BestFirst(Bi-directional),None,None,0.6,0.21818181818181817,0.6862407862407862,0.2579896373056993,12.0,8.0,288.0,43.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,None,OverSampling,None,0.7142857142857143,0.18181818181818182,0.7515356265356266,0.24163322897835007,10.0,4.0,292.0,45.0
ZOOKEEPER,23,94.52588895820337,RandomForest,None,OverSampling,None,0.36538461538461536,0.34545454545454546,0.658445945945946,0.2392813393221723,19.0,33.0,263.0,36.0
ZOOKEEPER,23,94.52588895820337,IBk,None,OverSampling,None,0.35185185185185186,0.34545454545454546,0.6862714987714987,0.22890559732665003,19.0,35.0,261.0,36.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,None,UnderSampling,None,0.7142857142857143,0.18181818181818182,0.7497850122850123,0.24163322897835007,10.0,4.0,292.0,45.0
ZOOKEEPER,23,94.52588895820337,RandomForest,None,UnderSampling,None,0.38961038961038963,0.5454545454545454,0.7367628992628993,0.332523374359516,30.0,47.0,249.0,25.0
ZOOKEEPER,23,94.52588895820337,IBk,None,UnderSampling,None,0.34065934065934067,0.5636363636363636,0.7096437346437346,0.2849936948297603,31.0,60.0,236.0,24.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,None,SMOTE,None,0.7857142857142857,0.2,0.7503071253071253,0.27258697473433585,11.0,3.0,293.0,44.0
ZOOKEEPER,23,94.52588895820337,RandomForest,None,SMOTE,None,0.45454545454545453,0.2727272727272727,0.696529484029484,0.2531366938146599,15.0,18.0,278.0,40.0
ZOOKEEPER,23,94.52588895820337,IBk,None,SMOTE,None,0.45714285714285713,0.2909090909090909,0.6973587223587223,0.26611391492429687,16.0,19.0,277.0,39.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,None,None,SensitiveLearning,1.0,0.14545454545454545,0.6978808353808353,0.2230490274572598,8.0,0.0,296.0,47.0
ZOOKEEPER,23,94.52588895820337,RandomForest,None,None,SensitiveLearning,1.0,0.14545454545454545,0.6978808353808353,0.2230490274572598,8.0,0.0,296.0,47.0
ZOOKEEPER,23,94.52588895820337,IBk,None,None,SensitiveLearning,1.0,0.14545454545454545,0.6978808353808353,0.2230490274572598,8.0,0.0,296.0,47.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.6896551724137931,0.36363636363636365,0.7523648648648649,0.41264166730052476,20.0,9.0,287.0,35.0
ZOOKEEPER,23,94.52588895820337,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.34375,0.4,0.6917383292383292,0.24198796394943692,22.0,42.0,254.0,33.0
ZOOKEEPER,23,94.52588895820337,IBk,BestFirst(Bi-directional),OverSampling,None,0.3283582089552239,0.4,0.6954238329238329,0.22774455601940644,22.0,45.0,251.0,33.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.7692307692307693,0.36363636363636365,0.7515970515970516,0.4372140315200814,20.0,6.0,290.0,35.0
ZOOKEEPER,23,94.52588895820337,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.38202247191011235,0.6181818181818182,0.7608415233415233,0.34543848456593235,34.0,55.0,241.0,21.0
ZOOKEEPER,23,94.52588895820337,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3763440860215054,0.6363636363636364,0.7425675675675676,0.3437365166115347,35.0,58.0,238.0,20.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.7142857142857143,0.36363636363636365,0.7520577395577396,0.4206809196637625,20.0,8.0,288.0,35.0
ZOOKEEPER,23,94.52588895820337,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.3888888888888889,0.2545454545454545,0.7097972972972973,0.20971373431971693,14.0,22.0,274.0,41.0
ZOOKEEPER,23,94.52588895820337,IBk,BestFirst(Bi-directional),SMOTE,None,0.3783783783783784,0.2545454545454545,0.6790233415233415,0.20402522854510655,14.0,23.0,273.0,41.0
ZOOKEEPER,23,94.52588895820337,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.875,0.12727272727272726,0.6862407862407862,0.18998728394480266,7.0,1.0,295.0,48.0
ZOOKEEPER,23,94.52588895820337,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.875,0.12727272727272726,0.6862407862407862,0.18998728394480266,7.0,1.0,295.0,48.0
ZOOKEEPER,23,94.52588895820337,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.875,0.12727272727272726,0.6862407862407862,0.18998728394480266,7.0,1.0,295.0,48.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,None,None,None,0.7142857142857143,0.16393442622950818,0.7047795746566239,0.21669924602066476,10.0,4.0,292.0,51.0
ZOOKEEPER,24,94.72595656670114,RandomForest,None,None,None,0.43478260869565216,0.16393442622950818,0.6729618963225521,0.15944374954013693,10.0,13.0,283.0,51.0
ZOOKEEPER,24,94.72595656670114,IBk,None,None,None,0.4,0.13114754098360656,0.6557377049180327,0.12357895531971126,8.0,12.0,284.0,53.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,BestFirst(Bi-directional),None,None,0.6,0.2459016393442623,0.7102348249889233,0.27701432084478506,15.0,10.0,286.0,46.0
ZOOKEEPER,24,94.72595656670114,RandomForest,BestFirst(Bi-directional),None,None,0.5,0.18032786885245902,0.6721034559149314,0.19185809180984917,11.0,11.0,285.0,50.0
ZOOKEEPER,24,94.72595656670114,IBk,BestFirst(Bi-directional),None,None,0.5,0.14754098360655737,0.654380815241471,0.16264851770677136,9.0,9.0,287.0,52.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,None,OverSampling,None,0.7142857142857143,0.16393442622950818,0.7086564023039433,0.21669924602066476,10.0,4.0,292.0,51.0
ZOOKEEPER,24,94.72595656670114,RandomForest,None,OverSampling,None,0.3684210526315789,0.3442622950819672,0.6701096588391671,0.22859092459911273,21.0,36.0,260.0,40.0
ZOOKEEPER,24,94.72595656670114,IBk,None,OverSampling,None,0.37037037037037035,0.32786885245901637,0.6694727514399645,0.22316998868482882,20.0,34.0,262.0,41.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,None,UnderSampling,None,0.5217391304347826,0.19672131147540983,0.6913768276473194,0.2119785151938787,12.0,11.0,285.0,49.0
ZOOKEEPER,24,94.72595656670114,RandomForest,None,UnderSampling,None,0.3411764705882353,0.47540983606557374,0.6877769162605228,0.24755700325732904,29.0,56.0,240.0,32.0
ZOOKEEPER,24,94.72595656670114,IBk,None,UnderSampling,None,0.34831460674157305,0.5081967213114754,0.7093210013291981,0.26412442612198994,31.0,58.0,238.0,30.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,None,SMOTE,None,0.5217391304347826,0.19672131147540983,0.7058595480726628,0.2119785151938787,12.0,11.0,285.0,49.0
ZOOKEEPER,24,94.72595656670114,RandomForest,None,SMOTE,None,0.3333333333333333,0.19672131147540983,0.6785279131590607,0.13810893937890634,12.0,24.0,272.0,49.0
ZOOKEEPER,24,94.72595656670114,IBk,None,SMOTE,None,0.36363636363636365,0.19672131147540983,0.6675897208684094,0.15379926859000423,12.0,21.0,275.0,49.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,None,None,SensitiveLearning,0.46153846153846156,0.09836065573770492,0.6557377049180327,0.10865012886597905,6.0,7.0,289.0,55.0
ZOOKEEPER,24,94.72595656670114,RandomForest,None,None,SensitiveLearning,0.46153846153846156,0.09836065573770492,0.6557377049180327,0.10865012886597905,6.0,7.0,289.0,55.0
ZOOKEEPER,24,94.72595656670114,IBk,None,None,SensitiveLearning,0.46153846153846156,0.09836065573770492,0.6557377049180327,0.10865012886597905,6.0,7.0,289.0,55.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5666666666666667,0.2786885245901639,0.7095702259636686,0.2940992819231972,17.0,13.0,283.0,44.0
ZOOKEEPER,24,94.72595656670114,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.3709677419354839,0.3770491803278688,0.6704142667257421,0.24370649572179282,23.0,39.0,257.0,38.0
ZOOKEEPER,24,94.72595656670114,IBk,BestFirst(Bi-directional),OverSampling,None,0.34545454545454546,0.3114754098360656,0.6585622507753656,0.19756786352371636,19.0,36.0,260.0,42.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.5517241379310345,0.26229508196721313,0.7135024368630926,0.275811415780638,16.0,13.0,283.0,45.0
ZOOKEEPER,24,94.72595656670114,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.35443037974683544,0.45901639344262296,0.70813026140895,0.2566555946656089,28.0,51.0,245.0,33.0
ZOOKEEPER,24,94.72595656670114,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3125,0.4918032786885246,0.6862538768276473,0.21895933419040509,30.0,66.0,230.0,31.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.5666666666666667,0.2786885245901639,0.7099579087284005,0.2940992819231972,17.0,13.0,283.0,44.0
ZOOKEEPER,24,94.72595656670114,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.34285714285714286,0.19672131147540983,0.6867246344705361,0.14325711619225415,12.0,23.0,273.0,49.0
ZOOKEEPER,24,94.72595656670114,IBk,BestFirst(Bi-directional),SMOTE,None,0.39473684210526316,0.2459016393442623,0.6697773593265397,0.19780506073533727,15.0,23.0,273.0,46.0
ZOOKEEPER,24,94.72595656670114,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.6,0.09836065573770492,0.6542977403633141,0.1269946532929915,6.0,4.0,292.0,55.0
ZOOKEEPER,24,94.72595656670114,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.6,0.09836065573770492,0.6542977403633141,0.1269946532929915,6.0,4.0,292.0,55.0
ZOOKEEPER,24,94.72595656670114,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.6,0.09836065573770492,0.6542977403633141,0.1269946532929915,6.0,4.0,292.0,55.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,None,None,None,0.7777777777777778,0.11864406779661017,0.6869408168935816,0.1702828197551706,7.0,2.0,303.0,52.0
ZOOKEEPER,25,94.89695780176643,RandomForest,None,None,None,0.5294117647058824,0.15254237288135594,0.6701305918310642,0.17717670901862956,9.0,8.0,297.0,50.0
ZOOKEEPER,25,94.89695780176643,IBk,None,None,None,0.5217391304347826,0.2033898305084746,0.6524034454015004,0.2219355789784036,12.0,11.0,294.0,47.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,BestFirst(Bi-directional),None,None,0.7142857142857143,0.2542372881355932,0.68866351764379,0.3168681029952707,15.0,6.0,299.0,44.0
ZOOKEEPER,25,94.89695780176643,RandomForest,BestFirst(Bi-directional),None,None,0.5,0.1694915254237288,0.6639899972214504,0.18639187755720568,10.0,10.0,295.0,49.0
ZOOKEEPER,25,94.89695780176643,IBk,BestFirst(Bi-directional),None,None,0.43478260869565216,0.1694915254237288,0.6388441233676021,0.16827596373553508,10.0,13.0,292.0,49.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,None,OverSampling,None,0.8,0.13559322033898305,0.684106696304529,0.19401737967914434,8.0,2.0,303.0,51.0
ZOOKEEPER,25,94.89695780176643,RandomForest,None,OverSampling,None,0.39344262295081966,0.4067796610169492,0.6680188941372603,0.28161833232827155,24.0,37.0,268.0,35.0
ZOOKEEPER,25,94.89695780176643,IBk,None,OverSampling,None,0.375,0.4067796610169492,0.6811336482356211,0.26652337452982255,24.0,40.0,265.0,35.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,None,UnderSampling,None,0.8,0.13559322033898305,0.6826896360100028,0.19401737967914434,8.0,2.0,303.0,51.0
ZOOKEEPER,25,94.89695780176643,RandomForest,None,UnderSampling,None,0.30337078651685395,0.4576271186440678,0.7000555709919422,0.21106755821996778,27.0,62.0,243.0,32.0
ZOOKEEPER,25,94.89695780176643,IBk,None,UnderSampling,None,0.31,0.5254237288135594,0.6977215893303695,0.2337008420869866,31.0,69.0,236.0,28.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,None,SMOTE,None,0.47619047619047616,0.1694915254237288,0.6767435398721867,0.18024172359432475,10.0,11.0,294.0,49.0
ZOOKEEPER,25,94.89695780176643,RandomForest,None,SMOTE,None,0.3888888888888889,0.23728813559322035,0.6674909697138094,0.1959646577871554,14.0,22.0,283.0,45.0
ZOOKEEPER,25,94.89695780176643,IBk,None,SMOTE,None,0.375,0.2542372881355932,0.6514309530425119,0.19798186230680803,15.0,25.0,280.0,44.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,None,None,SensitiveLearning,0.5789473684210527,0.1864406779661017,0.6523756599055293,0.22049713193116635,11.0,8.0,297.0,48.0
ZOOKEEPER,25,94.89695780176643,RandomForest,None,None,SensitiveLearning,0.5789473684210527,0.1864406779661017,0.6523756599055293,0.22049713193116635,11.0,8.0,297.0,48.0
ZOOKEEPER,25,94.89695780176643,IBk,None,None,SensitiveLearning,0.5789473684210527,0.1864406779661017,0.6523756599055293,0.22049713193116635,11.0,8.0,297.0,48.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.3508771929824561,0.3389830508474576,0.6849680466796332,0.22068848949236555,20.0,37.0,268.0,39.0
ZOOKEEPER,25,94.89695780176643,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.32786885245901637,0.3389830508474576,0.6383717699360933,0.2017981470314127,20.0,41.0,264.0,39.0
ZOOKEEPER,25,94.89695780176643,IBk,BestFirst(Bi-directional),OverSampling,None,0.3220338983050847,0.3220338983050847,0.635565434843012,0.1908863573214783,19.0,40.0,265.0,40.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.625,0.2542372881355932,0.6896082245068075,0.295398100803506,15.0,9.0,296.0,44.0
ZOOKEEPER,25,94.89695780176643,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.3,0.5084745762711864,0.6846068352320089,0.21790085944960497,30.0,70.0,235.0,29.0
ZOOKEEPER,25,94.89695780176643,IBk,BestFirst(Bi-directional),UnderSampling,None,0.2857142857142857,0.5423728813559322,0.6681578216171159,0.2055968018275273,32.0,80.0,225.0,27.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.3508771929824561,0.3389830508474576,0.6810225062517365,0.22068848949236555,20.0,37.0,268.0,39.0
ZOOKEEPER,25,94.89695780176643,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.3333333333333333,0.22033898305084745,0.6524590163934426,0.1564853556485358,13.0,26.0,279.0,46.0
ZOOKEEPER,25,94.89695780176643,IBk,BestFirst(Bi-directional),SMOTE,None,0.2826086956521739,0.22033898305084745,0.631008613503751,0.12307879970724583,13.0,33.0,272.0,46.0
ZOOKEEPER,25,94.89695780176643,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.47368421052631576,0.15254237288135594,0.6388441233676021,0.1648183556405356,9.0,10.0,295.0,50.0
ZOOKEEPER,25,94.89695780176643,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.47368421052631576,0.15254237288135594,0.6388441233676021,0.1648183556405356,9.0,10.0,295.0,50.0
ZOOKEEPER,25,94.89695780176643,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.47368421052631576,0.15254237288135594,0.6388441233676021,0.1648183556405356,9.0,10.0,295.0,50.0
ZOOKEEPER,26,95.06863921098227,NaiveBayes,None,None,None,0.48,0.5454545454545454,0.85423197492163,0.47759361571516235,12.0,13.0,335.0,10.0
ZOOKEEPER,26,95.06863921098227,RandomForest,None,None,None,0.34285714285714286,0.5454545454545454,0.8171368861024033,0.37544757033248105,12.0,23.0,325.0,10.0
ZOOKEEPER,26,95.06863921098227,IBk,None,None,None,0.34375,0.5,0.7568573667711599,0.3624811544260175,11.0,21.0,327.0,11.0
ZOOKEEPER,26,95.06863921098227,NaiveBayes,BestFirst(Bi-directional),None,None,0.42424242424242425,0.6363636363636364,0.8672936259143156,0.4713726320245526,14.0,19.0,329.0,8.0
ZOOKEEPER,26,95.06863921098227,RandomForest,BestFirst(Bi-directional),None,None,0.3448275862068966,0.45454545454545453,0.788205329153605,0.3480732067750369,10.0,19.0,329.0,12.0
ZOOKEEPER,26,95.06863921098227,IBk,BestFirst(Bi-directional),None,None,0.3,0.4090909090909091,0.7215256008359456,0.2979910714285721,9.0,21.0,327.0,13.0
ZOOKEEPER,26,95.06863921098227,NaiveBayes,None,OverSampling,None,0.42857142857142855,0.5454545454545454,0.8510971786833855,0.44290016214964145,12.0,16.0,332.0,10.0
ZOOKEEPER,26,95.06863921098227,RandomForest,None,OverSampling,None,0.22727272727272727,0.6818181818181818,0.7941483803552769,0.27636903156191023,15.0,51.0,297.0,7.0
ZOOKEEPER,26,95.06863921098227,IBk,None,OverSampling,None,0.21212121212121213,0.6363636363636364,0.7921238244514106,0.2514162395468034,14.0,52.0,296.0,8.0
ZOOKEEPER,26,95.06863921098227,NaiveBayes,None,UnderSampling,None,0.40625,0.5909090909090909,0.8631138975966562,0.44217101012276533,13.0,19.0,329.0,9.0
